"centrale_serial";"lecteur_serial"
"1101-2543000549";"22465200002400002b00002543002724"
"1101-2543000720";"22465200002400002b00002543002645"
"1101-2532000953";"22465200002400002b00002535001295"
"1101-2551000208";"22465200002400002b00002602005582"
"1101-2551000494";"22465200002400002b00002602005478"
"1101-2548000503";"22465200002400002b00002546003589"
"1101-2551000636";"22465200002400002b00002602005706"
"1101-2548000436";"22465200002400002b00002549004232"
"1101-2543000234";"22465200002400002b00002543002374"
"1101-2543000441";"22465200002400002b00002543002770"
"1101-2532001109";"22465200002400002b00002535002180"
"1101-2548020019";"22465200002400002b00002551004669"
"1101-2607000307";"22465200002400002b00002607007690"
"1101-2607000080";"22465200002400002b00002607007741"
"1101-2604906521";"22465200002400002b00002607006692"
"1101-2549000683";"22465200002400002b00002551004870"
"1101-2607000038";"22465200002400002b00002607006860"
"1101-2551000806";"22465200002400002b00002602005794"
"1101-2532000586";"22465200002400002b00002535000552"
"1101-2549000435";"22465200002400002b00002607006501"
"1101-2543000659";"22465200002400002b00002607006712"
"1101-2548000117";"22465200002400002b00002607006698"
"1101-2551000615";"22465200002400002b00002551004589"
"1101-2548020002";"22465200002400002b00002607007221"
"1101-2551000177";"22465200002400002b00002602005729"
"1101-2607000226";"22465200002400002b00002607007327"
"1101-2543000210";"22465200002400002b00002543002451"
"1101-2549000506";"22465200002400002b00002551004855"
"1101-2543000719";"22465200002400002b00002543002823"
"1101-2549000058";"22465200002400002b00002546003632"
"1101-2548000473";"22465200002400002b00002551004654"
"1101-2532001244";"22465200002400002b00002551004646"
"1101-2543000365";"22465200002400002b00002543002651"
"1101-2543000569";"22465200002400002b00002543002998"
"1101-2613100429";"22465200002400002b00002607006547"
"1101-2551000596";"22465200002400002b00002607006650"
"1101-2604000601";"22465200002400002b00002604006261"
"1101-2543000718";"22465200002400002b00002543002405"
"1101-2551000464";"22465200002400002b00002602005795"
"1101-2604000560";"22465200002400002b00002607006998"
"1101-2551000461";"22465200002400002b00002602005647"
"1101-2537002208";"22465200002400002b00002535001873"
"1101-2607000014";"22465200002400002b00002607007549"
"1101-2549000624";"22465200002400002b00002607007280"
"1101-2607000268";"22465200002400002b00002607006680"
"1101-2551000084";"22465200002400002b00002602005555"
"1101-2604906692";"22465200002400002b00002607006930"
"1101-2547000096";"22465200002400002b00002602005872"
"1101-2551000791";"22465200002400002b00002602005709"
"1101-2607000048";"22465200002400002b00002607007372"
"1101-2607000147";"22465200002400002b00002607007119"
"1101-2551000460";"22465200002400002b00002602005601"
"1101-2551000449";"22465200002400002b00002602005802"
"1101-2607000036";"22465200002400002b00002607007548"
"1101-2607000079";"22465200002400002b00002607007215"
"1101-2604000630";"22465200002400002b00002607006596"
"1101-2607000051";"22465200002400002b00002607007332"
"1101-2551000795";"22465200002400002b00002602005679"
"1101-2607000095";"22465200002400002b00002607007232"
"1101-2532001113";"22465200002400002b00002543003013"
"1101-2548000222";"22465200002400002b00002551004754"
"1101-2549000567";"22465200002400002b00002551004824"
"1101-2549000625";"22465200002400002b00002551004795"
"1101-2551000048";"22465200002400002b00002602005527"
"1101-2532000491";"22465200002400002b00002535002153"
"1101-2607000018";"22465200002400002b00002607007750"
"1101-2604906666";"22465200002400002b00002607007339"
"1101-2551000479";"22465200002400002b00002607007204"
"1101-2549000446";"22465200002400002b00002551005068"
"1101-2532001452";"22465200002400002b00002535001698"
"1101-2604906205";"22465200002400002b00002607006920"
"1101-2604906262";"22465200002400002b00002602005850"
"1101-2506000135";"22465200002400002b00002551004917"
"1101-2549000569";"22465200002400002b00002551004947"
"1101-2625000165";"22465200002400002b00002551004972"
"1101-2548000487";"22465200002400002b00002602005731"
"1101-2604906426";"22465200002400002b00002607007218"
"1101-2604906509";"22465200002400002b00002607006960"
"1101-2543000208";"22465200002400002b00002551004982"
"1101-2607000312";"22465200002400002b00002602005566"
"1101-2604906222";"22465200002400002b00002607007058"
"1101-2549000100";"22465200002400002b00002602005140"
"1101-2625000958";"22465200002400002b00002524000597"
"1101-2607000039";"22465200002400002b00002607007689"
"1101-2625000732";"22465200002400002b00002604006423"
"1101-2551000443";"22465200002400002b00002602005506"
"1101-2543000322";"22465200002400002b00002543002551"
"1101-2604000368";"22465200002400002b00002607006978"
"1101-2604000450";"22465200002400002b00002607007907"
"1101-2551000734";"22465200002400002b00002607007281"
"1101-2537001960";"22465200002400002b00002535000589"
"1101-2547020010";"22465200002400002b00002546003618"
"1101-2607000044";"22465200002400002b00002607007668"
"1101-2607000088";"22465200002400002b00002607007731"
"1101-2607000292";"22465200002400002b00002607007300"
"1101-2611000083";"22465200002400002b00002609008161"
"1101-2551000429";"22465200002400002b00002602005683"
"1101-2604000370";"22465200002400002b00002604006371"
"1101-2546000019";"22465200002400002b00002607007832"
"1101-2551000058";"22465200002400002b00002602005150"
"1101-2611000054";"22465200002400002b00002609008402"
"1101-2611000087";"22465200002400002b00002607007838"
"1101-2611000131";"22465200002400002b00002609008199"
"1101-2607000152";"22465200002400002b00002607007212"
"1101-2607000232";"22465200002400002b00002607007326"
"1101-2549000565";"22465200002400002b00002551004647"
"1101-2537002345";"22465200002400002b00002543002446"
"1101-2607000255";"22465200002400002b00002607007210"
"1101-2604000614";"22465200002400002b00002604006293"
"1101-2551000168";"22465200002400002b00002607006697"
"1101-2607000285";"22465200002400002b00002607006869"
"1101-2611000182";"22465200002400002b00002607007139"
"1101-2604906258";"22465200002400002b00002607006622"
"1101-2543000694";"22465200002400002b00002543002619"
"1101-2607000275";"22465200002400002b00002607006487"
"1101-2549000577";"22465200002400002b00002551004948"
"1101-2607000144";"22465200002400002b00002607006512"
"1101-2604000489";"22465200002400002b00002604006262"
"1101-2551000702";"22465200002400002b00002604006201"
"1101-2604000449";"22465200002400002b00002604006370"
"1101-2604906526";"22465200002400002b00002607007558"
"1101-2611000068";"22465200002400002b00002607007294"
"1101-2611000126";"22465200002400002b00002607007305"
"1101-2611000125";"22465200002400002b00002609008291"
"1101-2611000106";"22465200002400002b00002607007788"
"1101-2604000448";"22465200002400002b00002607007601"
"1101-2532000732";"22465200002400002b00002535002016"
"1101-2607000166";"22465200002400002b00002607007760"
"1101-2607000173";"22465200002400002b00002604006415"
"1101-2607000028";"22465200002400002b00002607007839"
"1101-2604000502";"22465200002400002b00002607007077"
"1101-2607000142";"22465200002400002b00002607007557"
"1101-2549000574";"22465200002400002b00002551004832"
"1101-2549000584";"22465200002400002b00002551004599"
"1101-2549000614";"22465200002400002b00002551004676"
"1101-2548000507";"22465200002400002b00002607007447"
"1101-2607000302";"22465200002400002b00002609008358"
"1101-2613100663";"22465200002400002b00002610008705"
"1101-2607000273";"22465200002400002b00002607007035"
"1101-2604000453";"22465200002400002b00002604006182"
"1101-2532001382";"22465200002400002b00002535000160"
"1101-2607000075";"22465200002400002b00002604006416"
"1101-2611000246";"22465200002400002b00002609008188"
"1101-2551000201";"22465200002400002b00002607007211"
"1101-2551000485";"22465200002400002b00002604006350"
"1101-2611000124";"22465200002400002b00002609008109"
"1101-2611000288";"22465200002400002b00002609008120"
"1101-2613100648";"22465200002400002b00002609008341"
"1101-2613100469";"22465200002400002b00002607007935"
"1101-2613100273";"22465200002400002b00002607007286"
"1101-2551000214";"22465200002400002b00002609008425"
"1101-2611000233";"22465200002400002b00002607007289"
"1101-2611000082";"22465200002400002b00002607007814"
"1001-2538000344";"22465200002400002b00002551005005"
"1101-2611000137";"22465200002400002b00002607006858"
"1101-2613100263";"22465200002400002b00002602005585"
"1101-2613100551";"22465200002400002b00002607007522"
"1101-2611000168";"22465200002400002b00002609008300"
"1001-2538000518";"22465200002400002b00002546003560"
"1001-2538000544";"22465200002400002b00002546003542"
"1101-2506000607";"22465200002400002b00002609008365"
"1101-2613100268";"22465200002400002b00002610009129"
"1101-2613100255";"22465200002400002b00002610009126"
"1101-2613100470";"22465200002400002b00002609008169"
"1101-2611000081";"22465200002400002b00002607007198"
"1101-2611000286";"22465200002400002b00002607007749"
"1101-2607000022";"22465200002400002b00002604006428"
"1101-2549000116";"22465200002400002b00002551004939"
"1101-2611000034";"22465200002400002b00002607007405"
"1101-2611000029";"22465200002400002b00002609008339"
"1101-2611000187";"22465200002400002b00002607007307"
"1101-2611000148";"22465200002400002b00002609008405"
"1101-2611000264";"22465200002400002b00002609008311"
"1101-2611000232";"22465200002400002b00002607006529"
"1101-2611000075";"22465200002400002b00002607006867"
"1101-2611000238";"22465200002400002b00002609008400"
"1101-2611000166";"22465200002400002b00002607007293"
"1101-2611000267";"22465200002400002b00002609008180"
"1101-2549000701";"22465200002400002b00002607007205"
"1101-2611000092";"22465200002400002b00002607007137"
"1101-2611000240";"22465200002400002b00002610008458"
"1101-2611000197";"22465200002400002b00002610009133"
"1101-2532001016";"22465200002400002b00002535000727"
"1101-2611000005";"22465200002400002b00002610009119"
"1101-2611000157";"22465200002400002b00002610008491"
"1101-2611000002";"22465200002400002b00002610009137"
"1101-2611000196";"22465200002400002b00002610009138"
"1101-2532001566";"22465200002400002b00002625001345"
"1101-2611000139";"22465200002400002b00002610008672"
"1101-2611000080";"22465200002400002b00002610008475"
"1101-2611000188";"22465200002400002b00002609008234"
"1101-2611000227";"22465200002400002b00002610009104"
"1101-2611000164";"22465200002400002b00002609008259"
"1101-2611000136";"22465200002400002b00002610008704"
"1101-2611000231";"22465200002400002b00002610008669"
"1101-2611000229";"22465200002400002b00002610008493"
"1101-2611000304";"22465200002400002b00002607007229"
"1101-2611000234";"22465200002400002b00002607007918"
"1101-2611000073";"22465200002400002b00002607007284"
"1101-2611000045";"22465200002400002b00002607007829"
"1101-2611000105";"22465200002400002b00002607007912"
"1101-2611000236";"22465200002400002b00002607007267"
"1101-2604906661";"22465200002400002b00002546003735"
"1101-2607000185";"22465200002400002b00002607006981"
"1101-2611000070";"22465200002400002b00002607007700"
"1101-2611000049";"22465200002400002b00002607007131"
"1101-2611000209";"22465200002400002b00002607007335"
"1101-2548000243";"22465200002400002b00002602005123"
"1101-2611000261";"22465200002400002b00002607007823"
"1101-2611000076";"22465200002400002b00002607007287"
"1101-2611000079";"22465200002400002b00002607007457"
"1101-2611000032";"22465200002400002b00002607007116"
"1101-2543000433";"22465200002400002b00002543002536"
"1101-2543000312";"22465200002400002b00002543002647"
"1101-2543000405";"22465200002400002b00002543002410"
"1101-2611000074";"22465200002400002b00002607007666"
"1101-2611000090";"22465200002400002b00002607007182"
"1101-2543000503";"22465200002400002b00002543002677"
"1101-2611000190";"22465200002400002b00002609008384"
"1101-2611000186";"22465200002400002b00002609008195"
"1101-2611000066";"22465200002400002b00002607007815"
"1101-2543000520";"22465200002400002b00002543002594"
"1101-2610000012";"22465200002400002b00002602005541"
"1101-2613100291";"22465200002400002b00002607007532"
"1101-2613100190";"22465200002400002b00002607007486"
"1101-2613100564";"22465200002400002b00002609008139"
"1101-2611000134";"22465200002400002b00002609008334"
"1101-2611000265";"22465200002400002b00002609008167"
"1101-2611000192";"22465200002400002b00002609008117"
"1101-2613100032";"22465200002400002b00002607007285"
"1101-2537002053";"22465200002400002b00002543002612"
"1101-2537002351";"22465200002400002b00002543002962"
"1101-2537002065";"22465200002400002b00002543002982"
"1101-2543000141";"22465200002400002b00002543002784"
"1101-2549000552";"22465200002400002b00002551004859"
"1101-2607000211";"22465200002400002b00002607007837"
"1101-2532000464";"22465200002400002b00002535001370"
"1101-2613100172";"22465200002400002b00002611009372"
"1001-2605000005";"22465200002400002b00002607007818"
"1101-2604906546";"22465200002400002b00002607006966"
"1101-2551000448";"22465200002400002b00002551005072"
"1001-2538000856";"22465200002400002b00002551004880"
"1101-2549000008";"22465200002400002b00002607007661"
"1101-2613100702";"22465200002400002b00002611009252"
"1101-2610000011";"22465200002400002b00002607007271"
"1101-2549000091";"22465200002400002b00002551004570"
"1101-2604906492";"22465200002400002b00002607007383"
"1101-2611000211";"22465200002400002b00002551004840"
"1101-2537001918";"22465200002400002b00002602005734"
"1101-2549000416";"22465200002400002b00002551004907"
"1101-2613100439";"22465200002400002b00002609008298"
"1101-2613100293";"22465200002400002b00002610008685"
